"","Investor_Id","Year","Percent"
"42696","60036-31",2018,10000
"42697","60037-12",2018,10000
"42698","60040-63",2011,5000
"42699","60040-63",2012,10000
"42700","60040-63",2013,10000
"42701","60040-63",2014,5555.55555555555
"42702","60040-63",2015,10000
"42703","60046-66",2013,10000
"42704","60046-66",2014,5000
"42705","60046-66",2015,10000
"42706","60046-66",2016,10000
"42707","60049-72",2006,10000
"42708","60049-72",2007,3333.33333333333
"42709","60049-72",2008,10000
"42710","60049-72",2014,10000
"42711","60049-72",2015,5000
"42712","60049-72",2017,5555.55555555555
"42713","60049-72",2018,10000
"42714","60051-25",2012,2500
"42715","60051-25",2013,2222.22222222222
"42716","60051-25",2014,3600
"42717","60051-25",2015,3333.33333333333
"42718","60051-25",2016,10000
"42719","60055-84",2012,10000
"42720","60055-84",2013,10000
"42721","60056-29",2001,10000
"42722","60056-29",2004,5000
"42723","60056-29",2010,10000
"42724","60056-29",2011,10000
"42725","60056-29",2013,5000
"42726","60056-29",2014,10000
"42727","60056-29",2015,2500
"42728","60056-29",2016,10000
"42729","60056-29",2017,5000
"42730","60058-72",2013,10000
"42731","60058-72",2014,3333.33333333333
"42732","60058-72",2015,2500
"42733","60058-72",2016,10000
"42734","60058-72",2017,10000
"42735","60059-80",2013,3333.33333333333
"42736","60059-80",2014,2800
"42737","60059-80",2017,10000
"42738","60062-32",2011,10000
"42739","60062-32",2013,2222.22222222222
"42740","60062-32",2014,1438.76337693222
"42741","60062-32",2015,1632.65306122449
"42742","60062-32",2016,5510.20408163265
"42743","60062-32",2017,5000
"42744","60062-32",2018,5000
"42745","60063-76",2007,10000
"42746","60063-76",2009,5000
"42747","60063-76",2012,10000
"42748","60063-76",2017,10000
"42749","60065-92",2012,10000
"42750","60069-25",2010,10000
"42751","60069-25",2011,5000
"42752","60069-25",2012,3333.33333333333
"42753","60069-25",2013,5000
"42754","60069-25",2014,10000
"42755","60069-25",2017,5000
"42756","60079-15",2012,10000
"42757","60080-77",2011,10000
"42758","60080-77",2012,5000
"42759","60080-77",2013,10000
"42760","60080-77",2014,10000
"42761","60080-77",2015,5000
"42762","60080-77",2016,10000
"42763","60082-66",2009,10000
"42764","60082-66",2014,1404.95867768595
"42765","60082-66",2015,859.375
"42766","60082-66",2016,839.002267573696
"42767","60082-66",2017,650.887573964497
"42768","60082-66",2018,661.224489795918
"42769","60082-84",2017,10000
"42770","60082-84",2018,10000
"42771","60086-44",2011,10000
"42772","60086-44",2012,5555.55555555555
"42773","60086-44",2014,2500
"42774","60086-44",2015,10000
"42775","60086-44",2016,10000
"42776","60087-25",2011,10000
"42777","60087-25",2012,10000
"42778","60087-25",2017,10000
"42779","60093-91",2004,10000
"42780","60093-91",2008,10000
"42781","60093-91",2010,5000
"42782","60093-91",2012,5000
"42783","60093-91",2013,10000
"42784","60093-91",2014,10000
"42785","60095-62",2010,10000
"42786","60095-62",2011,5555.55555555555
"42787","60095-62",2012,5200
"42788","60095-62",2013,10000
"42789","60095-62",2014,10000
"42790","60095-80",2012,10000
"42791","60095-98",2006,10000
"42792","60095-98",2014,10000
"42793","60096-88",2005,10000
"42794","60096-88",2007,10000
"42795","60096-88",2009,10000
"42796","60101-65",2010,10000
"42797","60101-65",2013,3333.33333333333
"42798","60101-65",2014,10000
"42799","60101-65",2015,10000
"42800","60101-65",2016,10000
"42801","60104-08",2010,10000
"42802","60104-08",2011,10000
"42803","60104-08",2012,5000
"42804","60104-08",2013,10000
"42805","60104-08",2014,5000
"42806","60104-08",2015,2500
"42807","60104-08",2016,3333.33333333333
"42808","60104-08",2017,5000
"42809","60104-08",2018,10000
"42810","60104-89",2001,5000
"42811","60104-89",2003,10000
"42812","60104-89",2004,10000
"42813","60104-89",2007,2500
"42814","60104-89",2008,5000
"42815","60104-89",2009,10000
"42816","60104-89",2011,10000
"42817","60104-89",2014,10000
"42818","60104-89",2016,10000
"42819","60104-89",2017,5000
"42820","60108-31",2005,5000
"42821","60108-31",2008,10000
"42822","60108-31",2010,10000
"42823","60112-36",2011,10000
"42824","60112-36",2017,10000
"42825","60125-14",2000,10000
"42826","60125-14",2001,10000
"42827","60125-14",2002,10000
"42828","60125-14",2005,10000
"42829","60125-14",2006,10000
"42830","60139-90",2012,5000
"42831","60139-90",2013,2098.76543209876
"42832","60139-90",2014,1604.93827160494
"42833","60139-90",2015,1479.2899408284
"42834","60139-90",2016,969.529085872576
"42835","60139-90",2017,2083.33333333333
"42836","60139-90",2018,2500
"42837","60140-62",2013,10000
"42838","60146-02",2010,10000
"42839","60146-02",2011,10000
"42840","60146-02",2012,10000
"42841","60146-02",2013,10000
"42842","60146-02",2014,10000
"42843","60146-02",2015,5000
"42844","60146-02",2016,10000
"42845","60146-02",2017,5000
"42846","60152-86",2000,5000
"42847","60152-86",2003,10000
"42848","60152-86",2004,10000
"42849","60152-86",2005,5000
"42850","60152-86",2006,3333.33333333333
"42851","60152-86",2007,2222.22222222222
"42852","60152-86",2008,2500
"42853","60152-86",2009,1358.02469135802
"42854","60152-86",2010,2222.22222222222
"42855","60152-86",2011,2500
"42856","60152-86",2012,3750
"42857","60152-86",2013,2066.11570247934
"42858","60152-86",2014,1836.73469387755
"42859","60152-86",2015,1875
"42860","60152-86",2016,2622.22222222222
"42861","60152-86",2017,1600
"42862","60152-86",2018,2222.22222222222
"42863","60161-05",2012,10000
"42864","60161-05",2016,10000
"42865","60161-95",2010,5000
"42866","60161-95",2011,10000
"42867","60161-95",2012,10000
"42868","60161-95",2014,10000
"42869","60161-95",2015,5555.55555555555
"42870","60166-00",2010,10000
"42871","60166-00",2011,10000
"42872","60175-99",2009,10000
"42873","60175-99",2011,10000
"42874","60186-70",2012,10000
"42875","60186-70",2013,10000
"42876","60186-70",2015,10000
"42877","60186-70",2016,10000
"42878","60187-96",2013,10000
"42879","60188-59",2005,10000
"42880","60194-98",2006,10000
"42881","60194-98",2008,5000
"42882","60194-98",2009,5000
"42883","60194-98",2010,3333.33333333333
"42884","60194-98",2011,10000
"42885","60194-98",2012,3333.33333333333
"42886","60194-98",2013,10000
"42887","60194-98",2014,5000
"42888","60194-98",2015,10000
"42889","60194-98",2016,10000
"42890","60194-98",2018,10000
"42891","60195-52",2005,10000
"42892","60195-52",2006,5000
"42893","60195-52",2008,10000
"42894","60195-52",2010,10000
"42895","60195-52",2011,10000
"42896","60195-52",2012,3750
"42897","60195-52",2013,1122.44897959184
"42898","60195-52",2014,1111.11111111111
"42899","60195-52",2015,1200
"42900","60195-52",2016,934.256055363322
"42901","60195-52",2017,1171.875
"42902","60195-52",2018,3750
"42903","60195-70",2008,10000
"42904","60195-70",2013,10000
"42905","60195-70",2015,10000
"42906","60195-70",2016,5000
"42907","60195-70",2017,2777.77777777778
"42908","60197-14",2003,10000
"42909","60197-14",2008,10000
"42910","60197-14",2009,3333.33333333333
"42911","60197-14",2010,10000
"42912","60197-14",2011,5000
"42913","60197-14",2012,10000
"42914","60197-14",2013,10000
"42915","60197-14",2017,10000
"42916","60200-83",2014,10000
"42917","60200-83",2015,5000
"42918","60205-42",2006,10000
"42919","60205-42",2007,5000
"42920","60205-42",2008,5000
"42921","60205-42",2009,10000
"42922","60205-42",2010,10000
"42923","60205-42",2011,5000
"42924","60216-58",2013,10000
"42925","60216-58",2014,4062.5
"42926","60216-58",2015,1715.97633136095
"42927","60216-58",2016,2800
"42928","60216-58",2017,1800
"42929","60216-58",2018,4400
"42930","60224-50",2006,10000
"42931","60224-50",2009,5000
"42932","60224-50",2011,10000
"42933","60224-50",2013,5000
"42934","60224-50",2014,10000
"42935","60224-50",2015,10000
"42936","60226-12",2010,10000
"42937","60226-12",2012,2000
"42938","60226-12",2013,2000
"42939","60226-12",2014,3333.33333333333
"42940","60229-00",2010,10000
"42941","60229-00",2013,10000
"42942","60229-00",2014,3333.33333333333
"42943","60229-00",2015,5000
"42944","60229-00",2016,5555.55555555555
"42945","60236-29",2006,10000
"42946","60236-29",2007,10000
"42947","60236-29",2010,5000
"42948","60236-29",2011,10000
"42949","60236-29",2012,10000
"42950","60236-29",2013,10000
"42951","60239-53",2013,10000
"42952","60239-62",2009,5000
"42953","60239-62",2010,10000
"42954","60239-62",2013,10000
"42955","60239-80",2007,10000
"42956","60239-80",2008,2500
"42957","60239-80",2010,3333.33333333333
"42958","60239-80",2011,5000
"42959","60239-80",2012,5555.55555555555
"42960","60239-80",2013,5000
"42961","60239-80",2014,10000
"42962","60239-80",2016,3333.33333333333
"42963","60239-80",2017,10000
"42964","60242-05",2009,10000
"42965","60242-05",2012,10000
"42966","60242-86",2010,10000
"42967","60242-86",2011,10000
"42968","60242-86",2013,10000
"42969","60242-86",2014,10000
"42970","60250-42",2008,10000
"42971","60250-42",2011,10000
"42972","60250-42",2013,10000
"42973","60250-51",2008,10000
"42974","60250-51",2011,10000
"42975","60250-51",2012,10000
"42976","60250-51",2013,10000
"42977","60250-87",2009,10000
"42978","60250-87",2010,10000
"42979","60250-87",2011,5000
"42980","60250-87",2012,10000
"42981","60250-87",2014,10000
"42982","60256-00",2013,10000
"42983","60261-58",2008,10000
"42984","60261-58",2009,10000
"42985","60261-58",2010,5000
"42986","60261-58",2011,10000
"42987","60261-58",2012,5000
"42988","60261-58",2013,5555.55555555555
"42989","60261-58",2014,10000
"42990","60261-58",2015,5000
"42991","60261-58",2016,3750
"42992","60261-58",2017,10000
"42993","60262-12",2011,3333.33333333333
"42994","60262-12",2012,3333.33333333333
"42995","60262-12",2013,2777.77777777778
"42996","60262-12",2014,1875
"42997","60262-12",2015,3061.22448979592
"42998","60262-12",2016,3877.55102040816
"42999","60262-12",2017,3750
"43000","60262-12",2018,3333.33333333333
"43001","60264-10",2013,10000
"43002","60264-10",2016,10000
"43003","60268-06",2009,10000
"43004","60268-06",2010,10000
"43005","60268-24",2009,5000
"43006","60268-24",2015,10000
"43007","60268-24",2016,3333.33333333333
"43008","60268-24",2017,5000
"43009","60269-14",2000,10000
"43010","60269-14",2011,5000
"43011","60269-14",2012,10000
"43012","60269-14",2013,3333.33333333333
"43013","60269-14",2014,10000
"43014","60269-14",2015,10000
"43015","60269-14",2016,10000
"43016","60271-57",2002,10000
"43017","60271-57",2003,5000
"43018","60271-57",2004,5000
"43019","60271-57",2005,5000
"43020","60271-57",2006,10000
"43021","60271-57",2007,10000
"43022","60271-57",2008,10000
"43023","60271-57",2014,5000
"43024","60271-57",2015,10000
"43025","60271-57",2016,10000
"43026","60271-57",2017,10000
"43027","60271-75",2007,5000
"43028","60271-75",2008,10000
"43029","60271-75",2009,5000
"43030","60271-75",2013,10000
"43031","60271-75",2014,10000
"43032","60271-75",2015,5000
"43033","60271-75",2016,10000
"43034","60271-75",2017,10000
"43035","60285-52",2013,10000
"43036","60285-52",2014,6250
"43037","60285-52",2015,5555.55555555555
"43038","60285-52",2016,4400
"43039","60285-52",2017,6250
"43040","60288-85",1999,10000
"43041","60288-85",2001,10000
"43042","60288-85",2005,5000
"43043","60288-85",2008,10000
"43044","60288-85",2009,10000
"43045","60288-85",2010,3750
"43046","60288-85",2011,10000
"43047","60288-85",2012,10000
"43048","60288-85",2013,5000
"43049","60288-85",2014,2500
"43050","60288-85",2015,2500
"43051","60288-85",2016,10000
"43052","60288-85",2017,10000
"43053","60288-85",2018,10000
"43054","60289-03",2008,10000
"43055","60289-03",2009,3333.33333333333
"43056","60289-03",2010,10000
"43057","60289-03",2011,3333.33333333333
"43058","60289-03",2012,3333.33333333333
"43059","60289-03",2013,5000
"43060","60289-03",2014,10000
"43061","60289-03",2016,10000
"43062","60289-03",2017,10000
"43063","60292-72",2013,10000
"43064","60293-62",1995,10000
"43065","60293-62",1999,10000
"43066","60293-62",2001,2500
"43067","60293-62",2002,2500
"43068","60293-62",2003,3333.33333333333
"43069","60293-62",2004,5000
"43070","60293-62",2005,2000
"43071","60293-62",2006,3888.88888888889
"43072","60293-62",2007,2800
"43073","60293-62",2008,2000
"43074","60293-62",2009,2800
"43075","60293-62",2010,3333.33333333333
"43076","60293-62",2011,2000
"43077","60293-62",2012,1358.02469135802
"43078","60293-62",2013,5000
"43079","60293-62",2014,1022.22222222222
"43080","60293-62",2015,1358.02469135802
"43081","60293-62",2016,1570.2479338843
"43082","60293-62",2017,5000
"43083","60293-62",2018,10000
"43084","60294-07",2010,10000
"43085","60301-99",2006,5000
"43086","60301-99",2008,10000
"43087","60301-99",2009,10000
"43088","60301-99",2011,5000
"43089","60301-99",2012,5555.55555555555
"43090","60301-99",2013,10000
"43091","60301-99",2014,10000
"43092","60301-99",2015,10000
"43093","60301-99",2017,10000
"43094","60306-49",2013,10000
"43095","60306-49",2014,3333.33333333333
"43096","60306-49",2015,3750
"43097","60306-49",2016,3333.33333333333
"43098","60306-49",2017,5000
"43099","60306-49",2018,2800
"43100","60307-39",2011,10000
"43101","60307-39",2014,10000
"43102","60307-39",2015,2500
"43103","60307-39",2016,5555.55555555555
"43104","60307-39",2017,3333.33333333333
"43105","60307-39",2018,10000
"43106","60307-57",2012,10000
"43107","60310-90",2011,5000
"43108","60310-90",2014,10000
"43109","60310-90",2017,10000
"43110","60311-62",2007,10000
"43111","60311-62",2010,10000
"43112","60311-62",2015,10000
"43113","60311-80",2013,10000
"43114","60311-80",2014,3750
"43115","60311-80",2015,3437.5
"43116","60311-80",2016,3333.33333333333
"43117","60311-80",2017,2800
"43118","60311-80",2018,2500
"43119","60312-97",2005,10000
"43120","60312-97",2008,10000
"43121","60312-97",2013,10000
"43122","60312-97",2014,10000
"43123","60315-22",2007,10000
"43124","60315-22",2013,2500
"43125","60315-22",2014,2222.22222222222
"43126","60315-22",2015,1666.66666666667
"43127","60315-22",2016,2000
"43128","60315-22",2018,5000
"43129","60317-11",2008,10000
"43130","60317-11",2013,10000
"43131","60317-11",2014,2500
"43132","60317-11",2015,10000
"43133","60317-11",2016,5000
"43134","60317-20",2011,10000
"43135","60317-92",2011,10000
"43136","60317-92",2017,10000
"43137","60321-61",2008,10000
"43138","60321-61",2010,10000
"43139","60321-61",2012,10000
"43140","60321-61",2013,10000
"43141","60321-61",2014,10000
"43142","60321-61",2015,10000
"43143","60321-61",2016,5000
"43144","60321-61",2018,10000
"43145","60322-60",2008,10000
"43146","60322-60",2009,10000
"43147","60322-69",2010,10000
"43148","60322-69",2011,10000
"43149","60322-69",2012,5000
"43150","60322-69",2013,2187.5
"43151","60322-69",2014,864.197530864197
"43152","60322-69",2015,1005.91715976331
"43153","60322-69",2016,1005.91715976331
"43154","60322-69",2017,1250
"43155","60322-69",2018,2500
"43156","60327-91",2013,10000
"43157","60328-90",2013,10000
"43158","60328-90",2014,3333.33333333333
"43159","60328-90",2015,5555.55555555555
"43160","60328-90",2016,3750
"43161","60328-90",2017,10000
"43162","60328-90",2018,10000
"43163","60329-62",2012,10000
"43164","60329-62",2013,10000
"43165","60329-62",2014,10000
"43166","60331-06",2011,5000
"43167","60340-69",2012,2800
"43168","60340-69",2013,5000
"43169","60340-69",2014,2653.0612244898
"43170","60340-69",2015,2500
"43171","60340-69",2016,3750
"43172","60340-69",2017,3333.33333333333
"43173","60340-69",2018,10000
"43174","60341-23",2005,10000
"43175","60341-23",2007,10000
"43176","60341-23",2009,10000
"43177","60341-23",2013,10000
"43178","60341-23",2014,10000
"43179","60341-23",2015,5000
"43180","60341-41",2001,10000
"43181","60341-41",2004,10000
"43182","60341-41",2005,10000
"43183","60341-41",2007,10000
"43184","60341-41",2009,10000
"43185","60341-41",2011,5000
"43186","60341-41",2012,10000
"43187","60341-41",2013,10000
"43188","60341-41",2014,5555.55555555555
"43189","60341-41",2015,2000
"43190","60341-41",2016,3333.33333333333
"43191","60341-41",2017,10000
"43192","60345-46",2006,10000
"43193","60353-92",2006,10000
"43194","60353-92",2007,5000
"43195","60353-92",2012,10000
