Scenario,Replication,Object Type,Object Name,Data Source,Category,Data Item,Statistic Type,Value
Scenario3,3,TimePath,TimePath16,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario3,4,TimePath,TimePath16,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario3,5,TimePath,TimePath16,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario3,6,TimePath,TimePath16,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario3,7,TimePath,TimePath16,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario3,8,TimePath,TimePath16,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario3,9,TimePath,TimePath16,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario3,10,TimePath,TimePath16,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario3,1,TimePath,TimePath16,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario3,2,TimePath,TimePath16,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario3,3,TimePath,TimePath16,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario3,4,TimePath,TimePath16,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario3,5,TimePath,TimePath16,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario3,6,TimePath,TimePath16,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario3,7,TimePath,TimePath16,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario3,8,TimePath,TimePath16,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario3,9,TimePath,TimePath16,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario3,10,TimePath,TimePath16,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario3,1,TimePath,TimePath16,[Flow],Throughput,WeightFlowIn,Total,0
Scenario3,2,TimePath,TimePath16,[Flow],Throughput,WeightFlowIn,Total,0
Scenario3,3,TimePath,TimePath16,[Flow],Throughput,WeightFlowIn,Total,0
Scenario3,4,TimePath,TimePath16,[Flow],Throughput,WeightFlowIn,Total,0
Scenario3,5,TimePath,TimePath16,[Flow],Throughput,WeightFlowIn,Total,0
Scenario3,6,TimePath,TimePath16,[Flow],Throughput,WeightFlowIn,Total,0
Scenario3,7,TimePath,TimePath16,[Flow],Throughput,WeightFlowIn,Total,0
Scenario3,8,TimePath,TimePath16,[Flow],Throughput,WeightFlowIn,Total,0
Scenario3,9,TimePath,TimePath16,[Flow],Throughput,WeightFlowIn,Total,0
Scenario3,10,TimePath,TimePath16,[Flow],Throughput,WeightFlowIn,Total,0
Scenario3,1,TimePath,TimePath16,[Flow],Throughput,WeightFlowOut,Total,0
Scenario3,2,TimePath,TimePath16,[Flow],Throughput,WeightFlowOut,Total,0
Scenario3,3,TimePath,TimePath16,[Flow],Throughput,WeightFlowOut,Total,0
Scenario3,4,TimePath,TimePath16,[Flow],Throughput,WeightFlowOut,Total,0
Scenario3,5,TimePath,TimePath16,[Flow],Throughput,WeightFlowOut,Total,0
Scenario3,6,TimePath,TimePath16,[Flow],Throughput,WeightFlowOut,Total,0
Scenario3,7,TimePath,TimePath16,[Flow],Throughput,WeightFlowOut,Total,0
Scenario3,8,TimePath,TimePath16,[Flow],Throughput,WeightFlowOut,Total,0
Scenario3,9,TimePath,TimePath16,[Flow],Throughput,WeightFlowOut,Total,0
Scenario3,10,TimePath,TimePath16,[Flow],Throughput,WeightFlowOut,Total,0
Scenario3,1,TimePath,TimePath16,[Object],Costs,TotalCost,Total,0
Scenario3,2,TimePath,TimePath16,[Object],Costs,TotalCost,Total,0
Scenario3,3,TimePath,TimePath16,[Object],Costs,TotalCost,Total,0
Scenario3,4,TimePath,TimePath16,[Object],Costs,TotalCost,Total,0
Scenario3,5,TimePath,TimePath16,[Object],Costs,TotalCost,Total,0
Scenario3,6,TimePath,TimePath16,[Object],Costs,TotalCost,Total,0
Scenario3,7,TimePath,TimePath16,[Object],Costs,TotalCost,Total,0
Scenario3,8,TimePath,TimePath16,[Object],Costs,TotalCost,Total,0
Scenario3,9,TimePath,TimePath16,[Object],Costs,TotalCost,Total,0
Scenario3,10,TimePath,TimePath16,[Object],Costs,TotalCost,Total,0
Scenario3,1,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Average,43.1899960057747
Scenario3,2,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Average,37.4133356168229
Scenario3,3,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Average,50.1991727678361
Scenario3,4,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Average,46.8415081256473
Scenario3,5,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Average,48.8716639788126
Scenario3,6,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Average,45.3763850112337
Scenario3,7,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Average,53.3132436820333
Scenario3,8,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Average,52.2273537463755
Scenario3,9,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Average,47.2092906366077
Scenario3,10,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Average,47.9214580459451
Scenario3,1,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Maximum,108
Scenario3,2,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Maximum,114
Scenario3,3,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Maximum,130
Scenario3,4,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Maximum,124
Scenario3,5,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Maximum,129
Scenario3,6,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Maximum,120
Scenario3,7,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Maximum,132
Scenario3,8,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Maximum,133
Scenario3,9,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Maximum,121
Scenario3,10,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Maximum,117
Scenario3,1,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario3,2,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario3,3,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario3,4,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario3,5,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario3,6,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario3,7,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario3,8,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario3,9,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario3,10,TimePath,TimePath16,[Travelers],Content,NumberAccumulated,Minimum,0
Scenario3,1,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Average,43.1902780365514
Scenario3,2,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Average,37.4135624996565
Scenario3,3,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Average,50.1993202324195
Scenario3,4,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Average,46.8417587069179
Scenario3,5,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Average,48.8720882363608
Scenario3,6,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Average,45.376838937578
Scenario3,7,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Average,53.3135734537875
Scenario3,8,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Average,52.2276924085516
Scenario3,9,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Average,47.2096993466905
Scenario3,10,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Average,47.9217734794366
Scenario3,1,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Maximum,108
Scenario3,2,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Maximum,114
Scenario3,3,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Maximum,130
Scenario3,4,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Maximum,124
Scenario3,5,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Maximum,129
Scenario3,6,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Maximum,120
Scenario3,7,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Maximum,132
Scenario3,8,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Maximum,133
Scenario3,9,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Maximum,121
Scenario3,10,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Maximum,117
Scenario3,1,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Minimum,0
Scenario3,2,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Minimum,0
Scenario3,3,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Minimum,0
Scenario3,4,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Minimum,0
Scenario3,5,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Minimum,0
Scenario3,6,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Minimum,0
Scenario3,7,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Minimum,0
Scenario3,8,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Minimum,0
Scenario3,9,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Minimum,0
Scenario3,10,TimePath,TimePath16,[Travelers],Content,NumberOnLink,Minimum,0
Scenario3,1,TimePath,TimePath16,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario3,2,TimePath,TimePath16,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario3,3,TimePath,TimePath16,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario3,4,TimePath,TimePath16,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario3,5,TimePath,TimePath16,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario3,6,TimePath,TimePath16,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario3,7,TimePath,TimePath16,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario3,8,TimePath,TimePath16,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario3,9,TimePath,TimePath16,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario3,10,TimePath,TimePath16,[Travelers],EntryQueue,NumberWaiting,Average,0
Scenario3,1,TimePath,TimePath16,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario3,2,TimePath,TimePath16,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario3,3,TimePath,TimePath16,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario3,4,TimePath,TimePath16,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario3,5,TimePath,TimePath16,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario3,6,TimePath,TimePath16,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario3,7,TimePath,TimePath16,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario3,8,TimePath,TimePath16,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario3,9,TimePath,TimePath16,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario3,10,TimePath,TimePath16,[Travelers],EntryQueue,NumberWaiting,Maximum,1
Scenario3,1,TimePath,TimePath16,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario3,2,TimePath,TimePath16,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario3,3,TimePath,TimePath16,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario3,4,TimePath,TimePath16,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario3,5,TimePath,TimePath16,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario3,6,TimePath,TimePath16,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario3,7,TimePath,TimePath16,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario3,8,TimePath,TimePath16,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario3,9,TimePath,TimePath16,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario3,10,TimePath,TimePath16,[Travelers],EntryQueue,NumberWaiting,Minimum,0
Scenario3,1,TimePath,TimePath16,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario3,2,TimePath,TimePath16,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario3,3,TimePath,TimePath16,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario3,4,TimePath,TimePath16,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario3,5,TimePath,TimePath16,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario3,6,TimePath,TimePath16,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario3,7,TimePath,TimePath16,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario3,8,TimePath,TimePath16,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario3,9,TimePath,TimePath16,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario3,10,TimePath,TimePath16,[Travelers],EntryQueue,TimeWaiting,Average,0
Scenario3,1,TimePath,TimePath16,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario3,2,TimePath,TimePath16,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario3,3,TimePath,TimePath16,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario3,4,TimePath,TimePath16,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario3,5,TimePath,TimePath16,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario3,6,TimePath,TimePath16,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario3,7,TimePath,TimePath16,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario3,8,TimePath,TimePath16,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario3,9,TimePath,TimePath16,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario3,10,TimePath,TimePath16,[Travelers],EntryQueue,TimeWaiting,Maximum,0
Scenario3,1,TimePath,TimePath16,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario3,2,TimePath,TimePath16,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario3,3,TimePath,TimePath16,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario3,4,TimePath,TimePath16,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario3,5,TimePath,TimePath16,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario3,6,TimePath,TimePath16,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario3,7,TimePath,TimePath16,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario3,8,TimePath,TimePath16,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario3,9,TimePath,TimePath16,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario3,10,TimePath,TimePath16,[Travelers],EntryQueue,TimeWaiting,Minimum,0
Scenario3,1,TimePath,TimePath16,[Travelers],FlowTime,TimeOnLink,Average,3.33569223268907
Scenario3,2,TimePath,TimePath16,[Travelers],FlowTime,TimeOnLink,Average,2.71056284104502
Scenario3,3,TimePath,TimePath16,[Travelers],FlowTime,TimeOnLink,Average,3.84189654500037
Scenario3,4,TimePath,TimePath16,[Travelers],FlowTime,TimeOnLink,Average,3.50935690830646
Scenario3,5,TimePath,TimePath16,[Travelers],FlowTime,TimeOnLink,Average,3.78682119965831
Scenario3,6,TimePath,TimePath16,[Travelers],FlowTime,TimeOnLink,Average,3.45081337277709
Scenario3,7,TimePath,TimePath16,[Travelers],FlowTime,TimeOnLink,Average,4.22122287098788
Scenario3,8,TimePath,TimePath16,[Travelers],FlowTime,TimeOnLink,Average,3.98394002713337
Scenario3,9,TimePath,TimePath16,[Travelers],FlowTime,TimeOnLink,Average,3.64821924748394
Scenario3,10,TimePath,TimePath16,[Travelers],FlowTime,TimeOnLink,Average,3.57730254422353
Scenario3,1,TimePath,TimePath16,[Travelers],FlowTime,TimeOnLink,Maximum,8.83057743479419
Scenario3,2,TimePath,TimePath16,[Travelers],FlowTime,TimeOnLink,Maximum,8.80306882370842
Scenario3,3,TimePath,TimePath16,[Travelers],FlowTime,TimeOnLink,Maximum,8.92757931353761
Scenario3,4,TimePath,TimePath16,[Travelers],FlowTime,TimeOnLink,Maximum,8.67584500215455
Scenario3,5,TimePath,TimePath16,[Travelers],FlowTime,TimeOnLink,Maximum,8.80405849901439
Scenario3,6,TimePath,TimePath16,[Travelers],FlowTime,TimeOnLink,Maximum,8.97522820166416
Scenario3,7,TimePath,TimePath16,[Travelers],FlowTime,TimeOnLink,Maximum,8.95890425975898
Scenario3,8,TimePath,TimePath16,[Travelers],FlowTime,TimeOnLink,Maximum,8.8469810510519
Scenario3,9,TimePath,TimePath16,[Travelers],FlowTime,TimeOnLink,Maximum,9.01842042087097
Scenario3,10,TimePath,TimePath16,[Travelers],FlowTime,TimeOnLink,Maximum,8.88010330393801
Scenario3,1,TimePath,TimePath16,[Travelers],FlowTime,TimeOnLink,Minimum,0.00277777777777644
Scenario3,2,TimePath,TimePath16,[Travelers],FlowTime,TimeOnLink,Minimum,0.00277777777777644
Scenario3,3,TimePath,TimePath16,[Travelers],FlowTime,TimeOnLink,Minimum,0.00277777777777644
Scenario3,4,TimePath,TimePath16,[Travelers],FlowTime,TimeOnLink,Minimum,0.00277777777777644
Scenario3,5,TimePath,TimePath16,[Travelers],FlowTime,TimeOnLink,Minimum,0.00277777777777644
Scenario3,6,TimePath,TimePath16,[Travelers],FlowTime,TimeOnLink,Minimum,0.00277777777777644
Scenario3,7,TimePath,TimePath16,[Travelers],FlowTime,TimeOnLink,Minimum,0.00277777777777644
Scenario3,8,TimePath,TimePath16,[Travelers],FlowTime,TimeOnLink,Minimum,0.00277777777777644
Scenario3,9,TimePath,TimePath16,[Travelers],FlowTime,TimeOnLink,Minimum,0.00277777777777644
Scenario3,10,TimePath,TimePath16,[Travelers],FlowTime,TimeOnLink,Minimum,0.00277777777777644
Scenario3,1,TimePath,TimePath16,[Travelers],Throughput,NumberEntered,Total,324
Scenario3,2,TimePath,TimePath16,[Travelers],Throughput,NumberEntered,Total,322
Scenario3,3,TimePath,TimePath16,[Travelers],Throughput,NumberEntered,Total,322
Scenario3,4,TimePath,TimePath16,[Travelers],Throughput,NumberEntered,Total,321
Scenario3,5,TimePath,TimePath16,[Travelers],Throughput,NumberEntered,Total,323
Scenario3,6,TimePath,TimePath16,[Travelers],Throughput,NumberEntered,Total,321
Scenario3,7,TimePath,TimePath16,[Travelers],Throughput,NumberEntered,Total,322
Scenario3,8,TimePath,TimePath16,[Travelers],Throughput,NumberEntered,Total,322
Scenario3,9,TimePath,TimePath16,[Travelers],Throughput,NumberEntered,Total,323
Scenario3,10,TimePath,TimePath16,[Travelers],Throughput,NumberEntered,Total,323
Scenario3,1,TimePath,TimePath16,[Travelers],Throughput,NumberExited,Total,235
Scenario3,2,TimePath,TimePath16,[Travelers],Throughput,NumberExited,Total,225
Scenario3,3,TimePath,TimePath16,[Travelers],Throughput,NumberExited,Total,221
Scenario3,4,TimePath,TimePath16,[Travelers],Throughput,NumberExited,Total,221
Scenario3,5,TimePath,TimePath16,[Travelers],Throughput,NumberExited,Total,221
Scenario3,6,TimePath,TimePath16,[Travelers],Throughput,NumberExited,Total,222
Scenario3,7,TimePath,TimePath16,[Travelers],Throughput,NumberExited,Total,221
Scenario3,8,TimePath,TimePath16,[Travelers],Throughput,NumberExited,Total,222
Scenario3,9,TimePath,TimePath16,[Travelers],Throughput,NumberExited,Total,221
Scenario3,10,TimePath,TimePath16,[Travelers],Throughput,NumberExited,Total,224
Scenario3,1,TimePath,TimePath17,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario3,2,TimePath,TimePath17,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario3,3,TimePath,TimePath17,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario3,4,TimePath,TimePath17,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario3,5,TimePath,TimePath17,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario3,6,TimePath,TimePath17,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario3,7,TimePath,TimePath17,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario3,8,TimePath,TimePath17,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario3,9,TimePath,TimePath17,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario3,10,TimePath,TimePath17,[Flow],Throughput,VolumeFlowIn,Total,0
Scenario3,1,TimePath,TimePath17,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario3,2,TimePath,TimePath17,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario3,3,TimePath,TimePath17,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario3,4,TimePath,TimePath17,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario3,5,TimePath,TimePath17,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario3,6,TimePath,TimePath17,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario3,7,TimePath,TimePath17,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario3,8,TimePath,TimePath17,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario3,9,TimePath,TimePath17,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario3,10,TimePath,TimePath17,[Flow],Throughput,VolumeFlowOut,Total,0
Scenario3,1,TimePath,TimePath17,[Flow],Throughput,WeightFlowIn,Total,0
Scenario3,2,TimePath,TimePath17,[Flow],Throughput,WeightFlowIn,Total,0
Scenario3,3,TimePath,TimePath17,[Flow],Throughput,WeightFlowIn,Total,0
Scenario3,4,TimePath,TimePath17,[Flow],Throughput,WeightFlowIn,Total,0
Scenario3,5,TimePath,TimePath17,[Flow],Throughput,WeightFlowIn,Total,0
Scenario3,6,TimePath,TimePath17,[Flow],Throughput,WeightFlowIn,Total,0
Scenario3,7,TimePath,TimePath17,[Flow],Throughput,WeightFlowIn,Total,0
Scenario3,8,TimePath,TimePath17,[Flow],Throughput,WeightFlowIn,Total,0
Scenario3,9,TimePath,TimePath17,[Flow],Throughput,WeightFlowIn,Total,0
Scenario3,10,TimePath,TimePath17,[Flow],Throughput,WeightFlowIn,Total,0
Scenario3,1,TimePath,TimePath17,[Flow],Throughput,WeightFlowOut,Total,0
Scenario3,2,TimePath,TimePath17,[Flow],Throughput,WeightFlowOut,Total,0
Scenario3,3,TimePath,TimePath17,[Flow],Throughput,WeightFlowOut,Total,0
Scenario3,4,TimePath,TimePath17,[Flow],Throughput,WeightFlowOut,Total,0
Scenario3,5,TimePath,TimePath17,[Flow],Throughput,WeightFlowOut,Total,0
Scenario3,6,TimePath,TimePath17,[Flow],Throughput,WeightFlowOut,Total,0
Scenario3,7,TimePath,TimePath17,[Flow],Throughput,WeightFlowOut,Total,0
Scenario3,8,TimePath,TimePath17,[Flow],Throughput,WeightFlowOut,Total,0
Scenario3,9,TimePath,TimePath17,[Flow],Throughput,WeightFlowOut,Total,0
Scenario3,10,TimePath,TimePath17,[Flow],Throughput,WeightFlowOut,Total,0
